,daily,weekly,holiday,Cloudy,Foggy,Showers,Sunny,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,total_litter
2021/10/29,1,0,0,0,0,0,1,0.048081344,0.042440318,0.055702918,0.036251105,0.047745358,0.019451813,0.042829355,0.045977011,0.039787798,0.026357206,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,11
2021/11/1,1,0,0,0,0,0,1,0.043916888,0.039787798,0.048629531,0.035366932,0.046861185,0.022104332,0.039549072,0.042440318,0.038019452,0.026065429,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,106
2021/11/2,1,0,0,0,0,1,0,0.039407604,0.036251105,0.042440318,0.035366932,0.045977011,0.008841733,0.037904509,0.040671972,0.034482759,0.026118479,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,10
2021/11/3,1,0,0,0,1,0,0,0.037197171,0.031830239,0.045977011,0.035366932,0.045977011,0.00795756,0.035844385,0.040671972,0.031830239,0.026198055,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,44
2021/11/4,1,0,0,0,1,0,0,0.03882405,0.030061892,0.047745358,0.035366932,0.045977011,0.012378426,0.036675508,0.042440318,0.030061892,0.026463307,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,27
2021/11/6,1,0,1,1,0,0,0,0.045225464,0.042440318,0.048629531,0.034482759,0.045092838,0.022104332,0.041635721,0.044208665,0.039787798,0.026799293,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,10
2021/11/8,1,0,0,1,0,0,0,0.04132626,0.032714412,0.047745358,0.034482759,0.045092838,0.008841733,0.037559682,0.040671972,0.032714412,0.026746242,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,36
2021/11/9,1,0,0,1,0,0,0,0.041343943,0.036251105,0.045977011,0.034482759,0.044208665,0.013262599,0.039381079,0.044208665,0.034482759,0.026772767,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,102
2021/11/10,1,0,0,1,0,0,0,0.044208665,0.042440318,0.047745358,0.033598585,0.044208665,0.01061008,0.040848806,0.042440318,0.039787798,0.026746242,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,61
2021/11/12,1,0,0,0,1,0,0,0.041016799,0.036251105,0.044208665,0.033598585,0.043324492,0.014146773,0.038196286,0.040671972,0.034482759,0.026693192,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,92
2021/11/13,1,0,1,0,0,1,0,0.046445623,0.044208665,0.050397878,0.033598585,0.043324492,0.015030946,0.044836428,0.047745358,0.042440318,0.026542882,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,146
2021/11/14,1,1,0,1,0,0,0,0.044173298,0.042440318,0.045977011,0.032714412,0.043324492,0.011494253,0.042175066,0.044208665,0.038019452,0.026825818,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,118
2021/11/17,1,0,0,0,1,0,0,0.04219275,0.039787798,0.047745358,0.032714412,0.042440318,0.013262599,0.038788683,0.042440318,0.036251105,0.026772767,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,54
2021/11/19,1,0,0,0,0,0,1,0.048187445,0.042440318,0.050397878,0.031830239,0.041556145,0.015915119,0.045128205,0.045977011,0.042440318,0.026878868,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,53
2021/11/20,1,0,1,1,0,0,0,0.045437666,0.042440318,0.047745358,0.031830239,0.041556145,0.013262599,0.042360743,0.044208665,0.040671972,0.026852343,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,172
2021/11/21,1,1,0,0,0,1,0,0.041847922,0.038019452,0.044208665,0.031830239,0.041556145,0.013262599,0.037135279,0.044208665,0.032714412,0.026622458,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,83
2021/11/22,1,0,0,0,0,0,1,0.036772767,0.030061892,0.042440318,0.031830239,0.040671972,0.00795756,0.032024757,0.034482759,0.028293546,0.026905393,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,136
2021/11/24,1,0,0,1,0,0,0,0.039823165,0.038019452,0.042440318,0.030946065,0.040671972,0.011494253,0.036755084,0.039787798,0.032714412,0.026852343,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,72
2021/11/27,1,0,1,0,0,1,0,0.033713528,0.032714412,0.034482759,0.030946065,0.039787798,0.015915119,0.032122016,0.032714412,0.030061892,0.025941645,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,22
2021/11/28,1,1,0,0,0,1,0,0.032307692,0.026525199,0.036251105,0.030946065,0.039787798,0.013262599,0.029885057,0.032714412,0.024756852,0.026198055,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,113
2021/11/29,1,0,0,0,0,1,0,0.035190097,0.030061892,0.039787798,0.030946065,0.038903625,0.015030946,0.031485411,0.034482759,0.026525199,0.026410256,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,103
2021/12/4,1,0,1,0,1,0,0,0.036984969,0.036251105,0.039787798,0.030061892,0.038019452,0.014146773,0.035216622,0.036251105,0.032714412,0.026091954,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,126
2021/12/6,1,0,1,0,1,0,0,0.033023873,0.030061892,0.034482759,0.030061892,0.038019452,0.018567639,0.031909814,0.034482759,0.028293546,0.026489832,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,102
2021/12/7,1,0,0,0,0,1,0,0.035428824,0.031830239,0.038019452,0.030061892,0.038019452,0.020335986,0.031679929,0.034482759,0.028293546,0.026304156,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,138
2021/12/9,1,0,0,0,0,0,1,0.033448276,0,0.038019452,0.029177719,0.038019452,0.013262599,0.031750663,0.036251105,0,0.026145004,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,87
2021/12/10,1,0,0,0,0,1,0,0.03351901,0.031830239,0.034482759,0.029177719,0.037135279,0.014146773,0.031750663,0.032714412,0.030061892,0.02617153,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,145
2021/12/11,1,0,1,0,0,0,1,0.036215738,0.031830239,0.040671972,0.029177719,0.037135279,0.013262599,0.033748895,0.036251105,0.030061892,0.026595933,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,57
2021/12/12,1,1,0,0,0,1,0,0.042944297,0.038019452,0.047745358,0.029177719,0.037135279,0.014146773,0.041768347,0.045977011,0.034482759,0.026719717,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,30
2021/12/13,1,0,0,1,0,0,0,0.043748895,0.042440318,0.045977011,0.029177719,0.037135279,0.011494253,0.040689655,0.044208665,0.039787798,0.026799293,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,141
2021/12/15,1,0,0,1,0,0,0,0.04443855,0.039787798,0.045977011,0.029177719,0.037135279,0.013262599,0.041211317,0.042440318,0.038019452,0.026958444,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,91
2021/12/16,1,0,0,0,1,0,0,0.038054819,0.032714412,0.045977011,0.029177719,0.037135279,0.006189213,0.037400531,0.042440318,0.032714412,0.027170645,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,155
2021/12/17,1,0,0,0,0,1,0,0.040636605,0.039787798,0.042440318,0.029177719,0.037135279,0.00795756,0.04005305,0.040671972,0.039787798,0.027197171,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,140
2021/12/18,1,0,1,0,1,0,0,0.038709107,0.036251105,0.040671972,0.029177719,0.037135279,0.007073386,0.038019452,0.039787798,0.036251105,0.027197171,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,18
2021/12/19,1,1,0,0,0,1,0,0.039849691,0.038019452,0.040671972,0.029177719,0.037135279,0.01061008,0.038523431,0.039787798,0.036251105,0.02709107,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,92
2021/12/20,1,0,0,1,0,0,0,0.036808134,0.028293546,0.039787798,0.029177719,0.037135279,0.006189213,0.031096375,0.034482759,0.026525199,0.026878868,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,232
2021/12/21,1,0,0,0,0,0,1,0.028116711,0.023872679,0.038019452,0.029177719,0.037135279,0.004420866,0.025234306,0.028293546,0.023872679,0.026852343,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,14
2022/1/20,1,0,0,1,0,0,0,0.035004421,0.031830239,0.038019452,0.027409372,0.035366932,0.026525199,0.029115827,0.032714412,0.024756852,0.026984969,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,5
2022/3/20,1,1,0,0,0,0,1,0.036675508,0.031830239,0.042440318,0.030061892,0.043324492,0.017683466,0.028355438,0.031830239,0.023872679,0.027038019,0.112290009,0.032714412,0.012378426,0.094606543,0.013262599,0.025641026,0.013262599,0.123784262,1,0.548187445,0.016799293,27
